,item0,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45,item46,item47,item48,item49,item50,item51,item52,item53,item54,item55,item56,item57,item58,item59,item60,item61,item62,item63,item64,item65,item66,item67,item68,item69,item70,item71,item72,item73,item74,item75,item76,item77,item78,item79,item80,item81,item82,item83,item84,item85,item86,item87,item88,item89,item90,item91,item92,item93,item94,item95,item96,item97,item98,item99
supplier10,6.421568604423069,10.624244784791426,17.07656631460314,15.789567958905259,18.248241378480415,0.5364891595523424,14.24625206292647,26.53427170909325,4.170587817976575,2.314899855464836,16.055324995600284,6.7523954616723865,13.325793755222122,5.218762358791524,7.030251362194645,31.061425778186422,23.741510298853647,14.57218207206329,8.061191456856296,5.4752933747591275,24.19094657714237,11.334223720557917,22.766796170943387,0.3084294875150981,7.281102787113562,17.047046944871067,26.114073899664575,4.424603404684076,27.44703933986024,12.62120877022252,24.380840002411862,8.014288863086392,5.555323138918445,26.225942994931188,20.46212172530507,12.485875938476337,4.963590323807082,15.788509174671802,18.62525497952093,16.552322371782193,22.513971212135907,21.66256222378757,4.977764881116021,17.901168490128043,14.243883032171183,18.853309521048462,5.764542998775469,8.327069452385091,25.108770394053863,11.386818710111717,1.859929016722636,14.188432523902572,3.380635693035641,8.125725276020558,6.380220376144679,18.492718033854675,25.348900549466716,20.53469154622649,3.015073577721236,21.157968111363687,24.805899217175273,18.75619095430734,10.535883376878326,26.644442729814724,27.5652735051355,13.707085766801052,25.19853117700787,3.9264546618042004,5.7392933258826115,25.679451047358807,6.535094797581592,2.2065985944779563,8.582903604950374,12.034411193689138,2.0787588982332657,18.4763412557768,7.59275714291813,0.435399759153435,13.858407869133382,6.256647300801862,11.505874119774317,28.890802495750574,13.118881898587304,4.345143640685091,29.3414618085378,7.034005662473493,0.4906612154745669,15.023727193696786,14.685658544019953,8.61713007162141,23.5376250605334,12.833977191612084,22.900488558922067,14.20734003179738,9.11019233841868,7.775915497894367,27.80887326893866,11.400028208881546,20.18787258448336,21.903605092954578
supplier11,6.524313702093838,10.419932385083898,18.17828027038399,14.069912042588845,25.236929565983555,0.766413085074775,14.24625206292647,24.672217554069164,3.68804046713631,2.9167738178856935,15.902417138499331,6.237927236021156,13.189816267923938,7.538212296032202,7.733276498414108,26.486487097678346,25.311196930182813,17.898441023295124,7.862965437425403,4.8201300649588905,26.051788621537938,13.147699515847183,29.06399511184262,0.4033308682889744,7.685608497508759,15.190437871667289,26.740811673256527,5.363155642041304,24.88841702851734,13.299768381524805,26.351008891495653,8.45544237848564,4.717615681462489,19.034958625353283,25.742669267319283,10.996734771502094,4.886034224997597,16.262164449911957,19.88798413067489,13.662234338613874,17.248606977039607,17.862112710842382,4.48814866330133,15.859807171078355,11.814693677847416,18.37398809254723,6.498212107710529,11.074143910903885,28.27564233564624,8.876338994496535,1.5245319809201936,16.458581727726983,3.0515472627401365,7.698055524651056,7.156942856718815,19.520091257957713,20.595981696441708,23.95714013726424,3.03978729557141,26.09482733734855,22.83020812908167,18.22029978418427,12.209808773204788,28.902446350985464,24.036918496478158,14.214755610015906,26.847033216625203,4.040817418944129,6.843003580860036,25.434884846907767,6.94353822243044,2.4542780285520127,7.0933087644217965,9.790707411814893,2.1359724458910616,18.975701830257247,7.0823196879320385,0.5409512159179041,12.73853652617311,6.151493564653931,9.647232915810774,26.001722246175515,15.851982294126326,3.8795925363259736,28.653771297400198,6.185073944588761,0.5607556748280764,15.429773874607507,19.379013336438703,10.009797557944063,28.480526323245414,14.764752521323638,19.945586809383737,17.55024356869088,9.729331623553929,7.454596675667326,28.261050070059618,11.046538962094521,19.21885470042816,19.19173017668401
supplier12,4.674901944019995,9.398370386546262,16.70932832934286,14.226244398617611,17.66585069618849,0.6779808060276855,13.049088024025087,27.930812325361316,3.4122991237990155,2.96307181499499,15.902417138499331,6.559469877053175,14.413613653607603,5.218762358791524,7.094162738214596,22.874693402540387,23.741510298853647,17.581654456511142,7.532588738373915,4.258561513701544,26.28439387708738,10.200801348502125,28.337395234046554,0.4033308682889744,8.090114207903957,15.359220514685815,26.740811673256527,5.586620460459692,28.14484542477194,13.164056459264348,26.351008891495653,8.45544237848564,5.555323138918445,23.89944805183245,24.642555196066326,14.662313028669459,3.6839146934505687,17.367360092138984,14.837067526059045,16.946425285396057,22.695535496104746,24.702921834143723,5.059367584085136,15.388723789759196,11.704275979923608,15.817607140540659,5.030873889840409,8.67045375969994,21.94189845246148,9.77293889293053,1.5550226205385975,15.891044426770883,2.8421273525520876,9.66533638095077,6.269260021776946,24.6569573784729,26.027888957041714,29.661221122327156,2.965646142020888,25.85973880277784,20.854517040988064,18.577560564266317,12.702139772124337,23.031636935941542,23.59587412039599,15.86468260046418,24.72753059426006,4.803235799876983,6.070406402375839,24.456620045103623,5.426462644420428,2.2966638432321584,9.150368306104118,10.402626625053324,2.0215453505754692,17.976980681296343,6.061444777959852,0.435399759153435,14.41834354061352,5.257686807396523,8.142618607840285,28.890802495750574,17.49184253144974,4.965878446497246,25.673779082470578,5.578694146099667,0.5607556748280764,17.46000727916113,18.924817711365918,8.965296943202075,22.596120058112064,13.969727385560057,20.499630887422175,13.789477089685692,11.232955601739535,7.454596675667326,28.487138470620096,8.925603481372374,18.57284277772469,23.15523966969484
supplier13,6.3188235067523,11.135025784060245,18.36189926301413,15.320570890818964,20.383673880217486,0.5541756153617603,14.844834082377162,24.439460784691153,3.4122991237990155,2.2223038612462425,15.137877852994555,7.331172215530019,13.189816267923938,7.364253550739151,5.943757969855472,28.894349561103645,23.15287781210521,15.680935055807234,8.45764349571808,4.679737927144553,26.74960438818627,14.507806362314135,27.126395437719783,0.4270562134824435,7.928311923745878,19.072438661093372,27.15863685565116,5.497234533092336,25.586223113429043,13.164056459264348,27.828635558308488,9.117172651584518,4.453076484371135,22.20745172957883,20.24209891105448,10.653086809892654,3.5288024958315978,15.472738991178366,15.31059095774178,16.026851820297043,23.603356915948936,21.092494796845795,3.7129229850947367,19.157390840312466,12.47719986539026,14.699190474037785,5.29289857160293,10.301529219445474,28.72805261301658,9.145318964026734,1.4330600620649818,16.17481307724893,3.7396412533580103,7.783589474924956,7.101462679534948,24.6569573784729,24.21725320350838,22.359997461446625,2.347803195766536,28.91588975219704,28.098717697331285,17.863039004102227,10.240484777526596,25.967041643463503,20.94960786390298,11.676406393941637,29.20203613036426,4.422026609410556,5.794478838631482,29.10337785367331,7.5853778900500615,2.1840822822894057,8.157305079085065,13.258249620166001,2.4792537318378396,19.308608879910885,7.6565618247913925,0.41780784969269014,12.73853652617311,5.3102636754704875,10.266779983798621,26.446196130725525,16.12529233368023,4.849490670407467,28.424541127020994,6.003160005042033,0.5695174822472652,12.993493789143164,14.837057085710882,10.270922711629561,28.480526323245414,11.01677688129533,17.914091856576132,15.600216505503006,8.844846930503572,8.35428937790304,26.226254465015323,11.046538962094521,16.15029806758669,26.07572034875545
supplier14,5.239999981209224,10.72640098464519,17.07656631460314,18.91621507948056,22.13084592709327,0.760517599804969,14.844834082377162,24.904974323447178,3.4467667917161773,2.2223038612462425,14.832062138792644,6.109310179608349,15.77338852658945,6.320501078980847,6.902428610154741,31.061425778186422,24.722564443434376,15.205755205631258,6.409307961598858,4.352156272244435,26.74960438818627,14.054437413491817,27.852995315515845,0.3796055230955054,10.193543901958986,18.22852544600075,23.398210214099464,5.452541569408659,22.329794717174433,13.164056459264348,30.78388889193417,8.823070307985018,4.4971663505530275,24.95694575324097,23.102395496312177,12.829523900085778,3.6063585946410837,16.420049541658674,19.5723018428864,13.92496961435645,17.974864112914958,23.562786980260167,3.876128391032967,19.157390840312466,11.15218749030457,18.214214283046818,6.603021980415537,9.185530220672215,24.656360116683523,10.84885877105132,1.5092866611109916,16.458581727726983,3.649889863277418,8.211259226294459,6.158299667409213,20.341989837240142,26.480547895425047,27.83591520710702,2.5455129385679287,26.32991587191926,23.927814289133675,18.93482134434836,11.22514677536569,24.386439108643987,23.375351932354903,11.930241315549063,26.14053234250349,4.955719476063554,5.7392933258826115,22.500090441495335,5.601509826498506,2.0489844091581024,7.447974202642887,9.790707411814893,2.345755453969648,20.47378355369861,7.465147779171607,0.4881754875356696,17.77795756949434,6.098916696579966,9.912753087805566,21.556983400675428,15.851982294126326,4.6167151182279085,21.089175674886544,6.366987884135489,0.40304314128267993,16.241867236428956,18.167825002911282,9.139380378992406,23.773001311138735,13.174702249796477,21.79240040284519,18.10739415817313,10.436919377994213,7.32606914677651,27.13060806725723,9.102348104765886,16.473304028938422,21.069182041794402
supplier15,5.548235274221532,12.565212582012936,21.11618415246625,17.509223875221675,21.3543250173707,0.7251446881861332,13.647670043475777,30.025623249763417,3.7569758029706337,2.106558868473001,13.761707139085958,7.909948969387653,14.005681191713048,6.552446072704913,6.391137601995131,29.375922053788706,20.602137036195316,14.57218207206329,7.730814757804808,4.679737927144553,27.680025410384054,12.240961618202551,26.64199551918907,0.37621618806786694,9.060927912852433,16.034351086759916,20.055608754942394,5.407848605724981,28.14484542477194,15.606871059952576,32.015244447611536,8.161340034886143,4.673525815280597,22.20745172957883,25.52264645306869,11.913129335793936,3.490024446426855,17.051589908645546,15.468432101636026,15.632748906683181,23.24022834801126,23.752809455907425,5.181771638538809,14.917640408440036,12.256364469542648,19.492404759050103,5.659733126070461,7.811992991412818,27.59702691959073,11.117838740581519,1.4940413413017897,13.195242247229393,3.0216301327132724,9.83640428149857,5.603497895570545,25.273381312934724,23.53826479593338,26.695099010094438,2.347803195766536,29.621155355909163,26.123026609237677,19.47071251447143,9.45275517925532,20.547832952653728,19.84699692369756,12.437911158763917,23.785529428764438,3.5833663903844157,5.352994736640512,24.945752446005695,6.535094797581592,2.5893759016833156,7.3770411149986685,10.810572767212278,2.0596877156806666,17.144713057162253,7.465147779171607,0.41780784969269014,16.378118390793997,4.784494994730836,10.443793431795148,21.112509516125417,15.715327274349375,4.112368088505532,28.883001467779398,5.457418186401848,0.5257084451513216,15.023727193696786,16.19964396092923,9.313463814782738,23.302248809928066,10.789626842505735,21.977081762191336,15.739504152873565,10.171573970079107,8.032970555675998,28.487138470620096,11.046538962094521,16.634807009614292,26.284326111545493
supplier16,6.370196055587685,10.317776185230136,16.892947321973,17.8218885872792,19.024762288202986,0.748726629265357,11.732207581233563,29.792866480385406,3.343363787964692,2.5463898410113197,18.34894285211461,6.7523954616723865,14.821546115502159,5.218762358791524,7.221985490254497,29.857494546473767,17.85518543136927,18.84880072364708,6.078931262547371,5.709280271116355,23.725736066043478,13.147699515847183,30.759394826700106,0.4202775434271666,9.627235907405709,21.941743592408308,19.63778357254776,5.586620460459692,21.86459066056663,14.249751837348006,32.015244447611536,9.41127499518402,4.320806885825458,21.784452649015424,21.782258610808626,14.433214387596498,4.071695187497998,20.367176835326624,18.467413835626683,13.3994990628713,18.519556964821472,21.092494796845795,3.9169297425175245,14.13250143957477,13.360541448780722,20.29127380655216,5.240493635250426,9.185530220672215,21.037077897720803,11.207498730424918,1.9514009355778479,12.91147359675134,2.6925417024177674,9.579802430676871,6.380220376144679,19.931040547598926,25.801559487850046,22.58816070084914,2.9162187063205396,28.210624148484914,25.025420449185674,21.435646804922673,12.702139772124337,22.128435487473247,25.360051624724658,13.960920688408478,24.72753059426006,4.955719476063554,5.463365762138254,24.212053844652587,6.885189161737747,2.139049657912304,8.724769780238809,12.442357335848092,2.422040184180043,19.974422979218158,6.38046818732616,0.5541451480134627,15.118263129963692,5.257686807396523,9.558726191812509,22.445931169775445,16.808567432564985,5.0046743718605065,25.444548912091378,6.548901823682218,0.4380903709594347,13.670238257327705,15.139854169092736,8.791213507411744,26.59751631840274,11.47107695887452,23.639213996306648,12.67517591072119,10.702264785909321,8.290025613457631,26.4523428655758,10.516305091913983,15.50428614488322,20.234758990634226
supplier17,6.061960762575377,11.85011918303659,23.135993071397806,15.007906178761434,19.9954134253562,0.7192492029163272,11.851923985123703,24.206704015313143,3.274428452130368,2.8241778236670996,14.373338567489778,7.717023384768441,12.509928831433013,7.480226047601185,6.6467831060749365,26.486487097678346,17.658974602453128,19.640767140607043,7.995116117045998,5.943267167473583,21.632288766098466,10.654170297324441,24.946595804331583,0.31520815757037496,9.30363133908955,16.371916372796967,24.233860578888724,4.5586822957351085,29.540457594595345,13.435480303785262,29.059991113985856,8.234865620786017,4.717615681462489,25.168445293522673,28.38294303832639,12.485875938476337,3.645136644045826,19.577751376593035,15.941955533318762,14.713175441584173,21.787714076260556,20.52242736990402,4.855360826662348,15.074668202213088,13.0292883550093,16.456702378542303,5.083278826192913,10.043990988959337,29.18046289038692,9.145318964026734,1.8141930572950302,14.188432523902572,2.8122102225252235,8.040191325746658,5.936378958673746,24.45148273365229,25.12257108027505,26.238772531289403,2.8667912706201917,30.091332425050577,28.098717697331285,20.54249485471756,12.603673572340426,27.773444540400096,26.68318475297116,12.818663541175058,24.492030302886153,4.955719476063554,6.898189093608908,24.456620045103623,6.826840101045055,2.7695063991917204,7.447974202642887,11.320505444910971,2.0596877156806666,19.475062404737702,8.230803961650746,0.48377751017048337,16.938054062274134,5.73087862006221,9.027685847822925,26.66843307300053,15.442017234795472,3.802000685599454,29.799922149296204,6.4276258639843995,0.43370946724984033,12.722796001869348,14.080064377256246,11.054298172686053,30.363536328088088,10.676051823110937,18.83749865330686,12.814463558091754,10.171573970079107,6.490640208986207,25.547989263333893,9.102348104765886,20.995387487862697,19.400335939474054
supplier18,6.421568604423069,10.828557184498953,20.748946167205965,15.47690324684773,22.519106381954554,0.6661898354880735,15.443416101827856,25.3704878622032,3.515702127550501,2.314899855464836,15.902417138499331,6.688086933465983,15.365456064694895,6.958349811722032,6.518960354035033,23.83783838791051,25.311196930182813,19.640767140607043,7.995116117045998,4.352156272244435,24.423551832691818,12.127619380996972,24.946595804331583,0.37621618806786694,8.413718776220115,21.097830377315677,22.771472440507512,5.318462678357626,24.42321297190954,16.96399028255715,26.10473778036018,8.381916792585766,4.673525815280597,23.053449890705643,25.742669267319283,11.798580015257455,5.041146422616568,15.630624082925083,17.520366972261215,13.530866700742587,23.4217926319801,18.052135186489643,3.876128391032967,16.01683496485141,13.691794542552145,16.456702378542303,5.030873889840409,10.55906744993161,29.40666802907209,9.503958923400331,1.5092866611109916,18.30307795583432,3.619972733250554,8.211259226294459,5.048696123731877,25.067906668114116,21.72762904240004,21.21918126443404,2.4713717850174066,21.157968111363687,27.001111537279282,22.15016836508676,9.058890380119681,27.773444540400096,28.66788444534092,15.86468260046418,28.260034964868638,4.040817418944129,5.628922300384868,30.326208855928492,6.30169855481082,2.274147531043608,8.724769780238809,12.850303478007048,1.9643318029176728,15.646631333720888,6.571882232945946,0.5409512159179041,16.7980701444041,6.466954773097723,8.054111883842022,22.001457285225438,14.485432096356817,4.46153141677487,28.883001467779398,6.670177783380037,0.43370946724984033,12.722796001869348,19.681810419820557,10.183880993734395,21.18386255448006,13.742577346770462,21.05367496546061,13.23232650020344,9.28708927702875,7.6473879690035504,29.165403672301526,10.251188156823714,20.18787258448336,23.572451195274922
supplier19,4.880392139361533,9.704838986107552,20.014470196685405,17.35289151919291,24.654538883691625,0.6426078944088498,12.450506004574395,26.76702847847126,4.032717146307927,2.106558868473001,14.526246424590733,6.81670398987879,15.093501090098528,5.508693600946609,6.518960354035033,23.115479648882918,18.247607089201566,17.106474606335166,6.211081942167965,4.632940547873107,29.77347271032907,10.200801348502125,21.797996333881965,0.4372242185653588,8.494619918299156,19.410003947130424,20.682346528534342,5.229076750990271,22.562396745478335,14.928311448650293,22.65694222446355,7.6466609335870155,4.5412562167349195,21.995952189297128,27.062806152822837,14.89141166974242,4.265585434521712,18.472555734366008,15.31059095774178,14.056337252227737,18.337992680852636,24.132854407201947,3.9985324454866396,19.94252980917773,12.808452959161684,18.054440473546407,5.816947935127974,9.614760604815777,25.334975532739033,9.862598882773929,1.89041965634104,17.451772004400162,2.7523759624714956,9.92193823177247,5.7144582499382786,23.629584154369862,28.74384258734172,28.976731404119604,2.792650117069669,23.74394199164147,28.537760161352086,16.791256663856093,9.35428897947141,24.160638746526914,20.067519111738644,14.341673070819617,21.66602680639929,3.8883337427575575,4.966696147398413,23.722921443750515,7.001887283123133,2.7019574626260687,9.008502130815682,11.218518909371232,1.7545487948390863,17.144713057162253,7.273733733551822,0.47498155544011095,13.158488279783212,5.520571147766349,10.70931360378994,21.77922034295043,14.89539715568767,4.694306968954428,29.1122316381586,7.215919602020221,0.48628031176497255,15.565122768244414,19.681810419820557,11.14133989058122,22.125367556901395,13.061127230401679,21.607719043499046,13.093038852832878,8.933295399808607,8.225761849012223,28.03496166949914,10.60467740361074,20.672381526510964,26.70153763712558
supplier20,5.6509803718923015,11.441494383621537,17.07656631460314,18.60355036742303,21.160194789940057,0.5364891595523424,11.373058369563148,24.672217554069164,3.274428452130368,2.268601858355539,14.067522853287869,6.495161348846771,14.005681191713048,6.43647357584288,7.221985490254497,23.83783838791051,19.81729372053073,16.948081322943175,6.211081942167965,5.381698616216236,28.377841177032394,11.334223720557917,27.610795356250488,0.3185974925980134,7.847410781666838,18.397308089019273,18.802133207758494,4.201138586265688,25.12101905682124,14.792599526389834,30.537617780798698,7.352558589987515,4.805795413826274,22.20745172957883,20.24209891105448,11.111284092038575,3.955361039283769,17.841015367379136,14.679226382164801,14.450440165841599,23.24022834801126,21.47253974814031,3.8353270395484094,15.388723789759196,13.691794542552145,19.332630949549696,4.716444271725384,9.443068451158352,27.8232320582759,8.517699035122938,1.8141930572950302,14.472201174380624,3.649889863277418,9.494268480402969,6.491180730512413,18.698192678675284,28.517513118150053,23.500813658459208,3.1880696026724546,27.7404470793435,26.78159030526888,20.185234074635513,10.043552377958777,21.902635125356174,27.12422912905333,15.230095296445612,28.260034964868638,4.307663852270627,5.24262371114277,25.434884846907767,5.309764523035043,2.161565970100855,9.0794352184599,9.178788198576463,2.326684271417049,16.645352482681798,7.9755852341577,0.5321552611875316,14.978279212093657,5.362840543544453,8.23112533183855,22.001457285225438,15.715327274349375,3.6080210587831556,25.903009252849774,7.519109501264769,0.5213275414417273,12.58744710823244,16.65383958600201,9.400505532677904,23.5376250605334,12.2661020946381,22.900488558922067,12.953751205462316,7.960362237453214,6.490640208986207,20.80013285156388,11.31165589718479,20.995387487862697,24.824085772015188
supplier21,5.137254883538455,9.194057986838734,17.443804299863423,15.945900314934025,23.295627291677125,0.5836530417107901,11.133625561782873,27.930812325361316,3.4467667917161773,2.731581829448506,15.59660142429742,6.237927236021156,14.277636166309419,6.784391066428981,6.774605858114839,30.57985328550136,18.05139626028542,20.432733557567005,7.9290407772357,5.33490123694479,23.958341321592926,14.734490836725293,24.946595804331583,0.3457121728191209,8.413718776220115,17.047046944871067,27.15863685565116,5.05030489625556,23.260202830390035,13.028344537003889,22.41067111332808,7.131981832287889,4.3648967520073505,19.034958625353283,28.38294303832639,14.089566425987059,4.614587879164397,17.051589908645546,15.784114389424516,16.026851820297043,20.698328372447527,20.712449845551276,4.692155420724117,18.843335252766362,10.931352094456955,17.894666664046,6.39340223500552,10.90245175724646,22.84671900720216,9.145318964026734,1.4025694224465781,16.884234703444058,2.7224588324446315,9.494268480402969,5.437057364018944,25.684330602575937,24.669912141891714,23.728976897861724,3.03978729557141,25.624650268207134,26.78159030526888,22.86468992525085,10.240484777526596,25.967041643463503,24.69848506060141,15.48393021805304,29.908537004485975,4.917598557016911,5.021881660147285,26.413149648711915,7.118585404508519,2.319180155420709,8.370104342017719,11.830438122609662,2.0215453505754692,17.144713057162253,7.720366506664654,0.4969714422660419,14.278359622743485,5.099956203174627,10.266779983798621,28.66856555347557,15.442017234795472,4.965878446497246,23.15224720829936,7.034005662473493,0.4424712746690291,12.858144895506255,17.7136293778385,10.009797557944063,24.949882564165407,10.903201861900532,22.161763121537483,14.20734003179738,9.375537746333785,8.097234320121407,21.478398053245307,10.958166650397764,16.15029806758669,20.86057627900436
supplier22,6.678431348599992,10.930713384352718,20.565327174575827,14.85157382273267,22.713236609385195,0.7133537176465213,12.330789600684255,29.560109711007396,3.963781810473604,2.986220813549638,15.29078571009551,6.881012518085194,17.67707334876404,6.43647357584288,7.094162738214596,24.31941088059557,23.741510298853647,19.165587290431063,7.730814757804808,5.2413064784019,28.843051688131286,11.447565957763496,27.610795356250488,0.3728268530402285,10.274445044038025,16.878264301852543,19.219958390153128,5.586620460459692,26.98183528325244,14.792599526389834,24.627111113547336,7.793712105386766,5.290783941827091,23.47644897126905,27.282828967073428,13.058622541158737,3.5675805452363405,14.52542844069806,16.099796677213007,14.319072527970311,19.064249816727987,22.23262965072935,5.304175692992481,15.702779377305301,13.47095914670453,17.575119045045177,4.926064017135401,9.35722237432964,26.918411503535218,8.517699035122938,1.692230498821415,17.87742498011724,2.961795872659544,10.777277734511477,6.602141084880146,23.218634864728646,24.896241611083383,28.74856816471709,2.990359859871062,23.273764922500057,22.391165665060868,21.971537975045738,10.338950977310507,23.257437298058615,22.71378536823165,16.24543498287532,24.256530011512247,3.6977291475243437,6.898189093608908,29.83707645502642,7.060236343815825,2.4767943407405633,7.3770411149986685,13.258249620166001,1.7354776122864877,15.147270759240437,5.742421368593544,0.518961329091973,17.358005815884237,6.414377905023757,9.912753087805566,27.557380842100546,16.808567432564985,4.733102894317688,25.673779082470578,6.30634990428658,0.543232059989699,14.75302940642297,15.896846877547373,10.967256454790887,22.36074380750673,12.947552211006881,20.86899360611446,17.55024356869088,10.702264785909321,7.454596675667326,29.165403672301526,8.306997299495078,15.019777202855622,25.03269153480523
supplier23,6.4729411532584535,12.871681181574228,21.29980314509639,17.8218885872792,20.577804107648127,0.5718620711711783,14.725117678487024,21.64637955215502,3.7569758029706337,2.9399228164403417,16.20823285270124,7.331172215530019,14.141658679011233,5.85661109153271,8.30847888259367,22.393120909855327,17.85518543136927,15.522541772415241,6.145006602357669,4.726535306415999,25.3539728548896,11.107539246146759,27.368595396985132,0.4372242185653588,9.060927912852433,19.747569233167475,22.562559849310194,5.676006387827046,27.44703933986024,12.485496847962063,26.843551113766598,7.352558589987515,5.334873808008983,19.246458165634987,21.34221298230744,12.829523900085778,3.9941390886885118,16.89370481689883,14.679226382164801,12.217190322029715,16.703914125133092,22.80269707767113,4.855360826662348,16.01683496485141,12.14594677161884,18.53376190204764,4.716444271725384,10.215683142616761,21.94189845246148,9.145318964026734,1.7989477374858283,14.8978541500977,3.3507185630087775,9.579802430676871,5.104176300915744,26.50622918185837,23.764594265125044,23.27265041905669,2.347803195766536,30.326420959621284,27.001111537279282,23.221950705332894,11.61901157450133,25.967041643463503,26.242140376888994,14.722425453230757,28.02453467349473,4.002696499897485,5.68410781313374,24.70118624555466,5.834906069269278,2.5893759016833156,8.511970517306155,13.258249620166001,1.7926911599442839,19.974422979218158,7.209929051678561,0.5673390801090213,16.7980701444041,5.152533071248592,11.328860671777788,20.223561747025403,12.845571859033402,3.957184387052493,26.132239423228977,5.881884045344214,0.5695174822472652,17.595356172798034,18.167825002911282,10.793173019000555,25.18525881477074,10.335326764926547,21.79240040284519,13.928764737056254,10.967610193824429,6.9404865601040635,24.191458859971032,9.897698910036691,19.380357681104027,19.81754746505414
supplier24,6.164705860246146,11.032869584206482,19.46361321879498,16.571229739049084,18.054111151049774,0.6367124091390438,15.203983294047578,29.327352941629382,3.3778314558818536,2.314899855464836,15.749509281398375,6.495161348846771,15.229478577396714,7.538212296032202,5.943757969855472,22.393120909855327,21.386980351859897,14.888968638847272,8.391568155907784,4.258561513701544,22.795315043845694,14.054437413491817,24.219995926535518,0.3524908428743978,7.281102787113562,19.241221304111896,21.726909484520927,4.603375259418786,26.051427170036842,15.199735293171207,26.843551113766598,8.676019136185268,4.4089866181892425,25.591444374086077,21.782258610808626,13.631369143841138,3.645136644045826,17.998900459125853,19.25661955509791,12.479925597772288,20.335199804509855,20.902472321198537,4.406545960332215,16.959001727489728,10.048010511066494,20.29127380655216,6.288592362300512,10.473221373102898,26.239796087479707,11.476478699955116,1.6312492195846073,17.309887679161136,2.7224588324446315,10.435141933415876,6.71310143924788,23.835058799190467,27.385865772191718,29.20489464352212,2.6937952456689733,25.389561733636427,27.879196465320884,22.328798755127785,12.603673572340426,21.451034401122023,20.508563487820812,15.737765139660466,28.02453467349473,3.6977291475243437,5.24262371114277,23.96748764420155,7.001887283123133,2.319180155420709,7.3770411149986685,9.382761269655939,1.8880470727072776,19.142155355084064,7.720366506664654,0.4310017817882488,15.258247047833725,6.414377905023757,10.886327051786468,25.3350114193505,15.305362215018524,4.8106947450442075,21.776866186024147,7.458471521415859,0.4205667561210573,16.64791391733968,19.379013336438703,8.530088353726246,30.598912578693422,12.493252133427696,22.900488558922067,13.928764737056254,8.225707645368322,6.6191677378770235,23.06101685716865,9.897698910036691,18.734345758400558,22.946633906904797
supplier25,5.6509803718923015,12.6673687818667,20.748946167205965,15.945900314934025,22.32497615452391,0.7192492029163272,15.443416101827856,24.672217554069164,3.5501697954676628,2.361197852574133,14.067522853287869,8.23149161041967,12.509928831433013,5.914597339963728,7.925010626473962,25.52334211230822,20.602137036195316,20.591126840958996,6.541458641219453,5.522090754030573,29.075656943680734,12.58098832981929,25.430995722862296,0.3253761626532903,7.604707355429719,19.578786590148948,23.607122805296775,5.407848605724981,21.399386603958835,15.47115913769212,29.059991113985856,7.42608417588739,5.555323138918445,23.47644897126905,22.662349867810992,12.256777297403376,3.7614707922600545,15.788509174671802,16.889002396684234,12.87402851138615,21.969278360229392,19.00224756472594,4.039333796971197,15.231695995986142,12.256364469542648,18.054440473546407,6.340997298653016,8.842145913357365,20.584667620350462,10.041918862460728,1.7684570978674246,16.60046605296601,2.9917130026864083,8.724462927937862,5.991859135857612,23.629584154369862,22.63294691916671,28.064078446509537,2.7185089635191475,24.449207595353595,24.366856753154476,20.54249485471756,11.3236129751496,20.322032590536654,23.59587412039599,13.453250845193624,23.55002913739053,4.269542933223985,6.787818068111164,27.39141445051606,7.4103307079719825,2.2966638432321584,6.738643326200706,11.014545838291754,2.0596877156806666,19.807969454391337,6.252858823579637,0.47498155544011095,14.41834354061352,4.837071862804801,10.70931360378994,25.112774477075497,17.765152571003643,3.840796610962714,28.883001467779398,6.185073944588761,0.47313760063618954,13.805587150964612,16.65383958600201,9.922755840048897,21.419238805085396,14.196877424349651,17.729410497229985,18.10739415817313,10.967610193824429,7.711651733448958,23.965370459410558,11.046538962094521,15.342783164207354,23.572451195274922
